"","date","year","month","day","births","dow","holiday","majorholiday"
"4506",1981-05-03,1981,5,3,8115,0,NA,FALSE
"4507",1981-05-04,1981,5,4,9755,1,NA,FALSE
"4508",1981-05-05,1981,5,5,10383,2,"Cinco de Mayo",TRUE
"4509",1981-05-06,1981,5,6,9884,3,NA,FALSE
"4510",1981-05-07,1981,5,7,9906,4,NA,FALSE
"4511",1981-05-08,1981,5,8,10086,5,NA,FALSE
"4512",1981-05-09,1981,5,9,8354,6,"Europe Day",FALSE
"4513",1981-05-10,1981,5,10,8504,0,"Mother’s Day",TRUE
"4514",1981-05-11,1981,5,11,9942,1,NA,FALSE
"4515",1981-05-12,1981,5,12,10076,2,NA,FALSE
"4516",1981-05-13,1981,5,13,9895,3,NA,FALSE
"4517",1981-05-14,1981,5,14,10145,4,NA,FALSE
"4518",1981-05-15,1981,5,15,10195,5,NA,FALSE
"4519",1981-05-16,1981,5,16,8518,6,"Armed Forces Day",FALSE
"4520",1981-05-17,1981,5,17,8194,0,NA,FALSE
"4521",1981-05-18,1981,5,18,10159,1,"Victoria Day",FALSE
"4522",1981-05-19,1981,5,19,10309,2,NA,FALSE
"4523",1981-05-20,1981,5,20,10086,3,NA,FALSE
"4524",1981-05-21,1981,5,21,10182,4,NA,FALSE
"4525",1981-05-22,1981,5,22,10424,5,NA,FALSE
"4526",1981-05-23,1981,5,23,8760,6,NA,FALSE
"4527",1981-05-24,1981,5,24,8344,0,NA,FALSE
"4528",1981-05-25,1981,5,25,8843,1,"Memorial Day",TRUE
"4529",1981-05-26,1981,5,26,10471,2,NA,FALSE
"4530",1981-05-27,1981,5,27,10674,3,NA,FALSE
"4531",1981-05-28,1981,5,28,10400,4,NA,FALSE
"4532",1981-05-29,1981,5,29,10411,5,NA,FALSE
"4533",1981-05-30,1981,5,30,8852,6,NA,FALSE
"4534",1981-05-31,1981,5,31,8598,0,NA,FALSE
"4535",1981-06-01,1981,6,1,10077,1,NA,FALSE
"4536",1981-06-02,1981,6,2,10355,2,NA,FALSE
"4537",1981-06-03,1981,6,3,10195,3,NA,FALSE
"4538",1981-06-04,1981,6,4,10208,4,NA,FALSE
"4539",1981-06-05,1981,6,5,10366,5,NA,FALSE
"4540",1981-06-06,1981,6,6,8965,6,NA,FALSE
"4541",1981-06-07,1981,6,7,8638,0,NA,FALSE
"4542",1981-06-08,1981,6,8,10206,1,"Australian Queen’s Birthday",FALSE
"4543",1981-06-09,1981,6,9,10569,2,NA,FALSE
"4544",1981-06-10,1981,6,10,10379,3,NA,FALSE
"4545",1981-06-11,1981,6,11,10131,4,NA,FALSE
"4546",1981-06-12,1981,6,12,10162,5,NA,FALSE
"4547",1981-06-13,1981,6,13,8853,6,NA,FALSE
"4548",1981-06-14,1981,6,14,8484,0,NA,FALSE
"4549",1981-06-15,1981,6,15,10182,1,NA,FALSE
"4550",1981-06-16,1981,6,16,10749,2,NA,FALSE
"4551",1981-06-17,1981,6,17,10414,3,NA,FALSE
"4552",1981-06-18,1981,6,18,10072,4,NA,FALSE
"4553",1981-06-19,1981,6,19,10522,5,NA,FALSE
"4554",1981-06-20,1981,6,20,9012,6,NA,FALSE
"4555",1981-06-21,1981,6,21,8713,0,"Summer Solstice",FALSE
"4556",1981-06-22,1981,6,22,10597,1,NA,FALSE
"4557",1981-06-23,1981,6,23,10540,2,NA,FALSE
"4558",1981-06-24,1981,6,24,10325,3,"St. Jean-Baptiste Day",FALSE
"4559",1981-06-25,1981,6,25,10377,4,NA,FALSE
"4560",1981-06-26,1981,6,26,10524,5,NA,FALSE
"4561",1981-06-27,1981,6,27,8649,6,NA,FALSE
"4562",1981-06-28,1981,6,28,8599,0,NA,FALSE
"4563",1981-06-29,1981,6,29,10502,1,NA,FALSE
"4564",1981-06-30,1981,6,30,11057,2,NA,FALSE
"4565",1981-07-01,1981,7,1,10679,3,"Canada Day",FALSE
"4566",1981-07-02,1981,7,2,10657,4,NA,FALSE
"4567",1981-07-03,1981,7,3,9717,5,NA,FALSE
"4568",1981-07-04,1981,7,4,8935,6,"Independence Day",TRUE
"4569",1981-07-05,1981,7,5,8875,0,NA,FALSE
"4570",1981-07-06,1981,7,6,10602,1,NA,FALSE
"4571",1981-07-07,1981,7,7,11498,2,NA,FALSE
"4572",1981-07-08,1981,7,8,11205,3,NA,FALSE
"4573",1981-07-09,1981,7,9,11146,4,NA,FALSE
"4574",1981-07-10,1981,7,10,11364,5,NA,FALSE
"4575",1981-07-11,1981,7,11,9452,6,NA,FALSE
"4576",1981-07-12,1981,7,12,8997,0,NA,FALSE
"4577",1981-07-13,1981,7,13,10618,1,NA,FALSE
"4578",1981-07-14,1981,7,14,11577,2,NA,FALSE
"4579",1981-07-15,1981,7,15,11108,3,NA,FALSE
"4580",1981-07-16,1981,7,16,10942,4,NA,FALSE
"4581",1981-07-17,1981,7,17,11126,5,NA,FALSE
"4582",1981-07-18,1981,7,18,9333,6,NA,FALSE
"4583",1981-07-19,1981,7,19,8993,0,NA,FALSE
"4584",1981-07-20,1981,7,20,11111,1,NA,FALSE
"4585",1981-07-21,1981,7,21,11313,2,NA,FALSE
"4586",1981-07-22,1981,7,22,11064,3,NA,FALSE
"4587",1981-07-23,1981,7,23,10965,4,NA,FALSE
"4588",1981-07-24,1981,7,24,11010,5,"Utah Pioneer Day",FALSE
"4589",1981-07-25,1981,7,25,9430,6,NA,FALSE
"4590",1981-07-26,1981,7,26,9254,0,NA,FALSE
"4591",1981-07-27,1981,7,27,10893,1,NA,FALSE
"4592",1981-07-28,1981,7,28,11479,2,NA,FALSE
"4593",1981-07-29,1981,7,29,11211,3,NA,FALSE
"4594",1981-07-30,1981,7,30,11000,4,NA,FALSE
"4595",1981-07-31,1981,7,31,11211,5,NA,FALSE
"4596",1981-08-01,1981,8,1,9733,6,NA,FALSE
"4597",1981-08-02,1981,8,2,9276,0,NA,FALSE
"4598",1981-08-03,1981,8,3,11152,1,"Canada Civic Day",FALSE
"4599",1981-08-04,1981,8,4,11697,2,NA,FALSE
"4600",1981-08-05,1981,8,5,11438,3,NA,FALSE
"4601",1981-08-06,1981,8,6,11153,4,NA,FALSE
"4602",1981-08-07,1981,8,7,11256,5,NA,FALSE
"4603",1981-08-08,1981,8,8,9803,6,NA,FALSE
"4604",1981-08-09,1981,8,9,9360,0,NA,FALSE
"4605",1981-08-10,1981,8,10,11052,1,NA,FALSE
"4606",1981-08-11,1981,8,11,11242,2,NA,FALSE
"4607",1981-08-12,1981,8,12,11357,3,NA,FALSE
"4608",1981-08-13,1981,8,13,11088,4,NA,FALSE
"4609",1981-08-14,1981,8,14,11433,5,NA,FALSE
"4610",1981-08-15,1981,8,15,9628,6,NA,FALSE
"4611",1981-08-16,1981,8,16,9282,0,NA,FALSE
"4612",1981-08-17,1981,8,17,11048,1,NA,FALSE
"4613",1981-08-18,1981,8,18,11407,2,NA,FALSE
"4614",1981-08-19,1981,8,19,11059,3,NA,FALSE
"4615",1981-08-20,1981,8,20,10956,4,NA,FALSE
"4616",1981-08-21,1981,8,21,11091,5,NA,FALSE
"4617",1981-08-22,1981,8,22,9740,6,NA,FALSE
"4618",1981-08-23,1981,8,23,9225,0,NA,FALSE
"4619",1981-08-24,1981,8,24,11147,1,NA,FALSE
"4620",1981-08-25,1981,8,25,11407,2,NA,FALSE
"4621",1981-08-26,1981,8,26,11198,3,NA,FALSE
"4622",1981-08-27,1981,8,27,11059,4,NA,FALSE
"4623",1981-08-28,1981,8,28,11260,5,NA,FALSE
"4624",1981-08-29,1981,8,29,9667,6,NA,FALSE
"4625",1981-08-30,1981,8,30,9261,0,NA,FALSE
"4626",1981-08-31,1981,8,31,11050,1,NA,FALSE
"4627",1981-09-01,1981,9,1,11156,2,NA,FALSE
"4628",1981-09-02,1981,9,2,10922,3,NA,FALSE
"4629",1981-09-03,1981,9,3,10894,4,NA,FALSE
"4630",1981-09-04,1981,9,4,11180,5,NA,FALSE
"4631",1981-09-05,1981,9,5,9354,6,NA,FALSE
"4632",1981-09-06,1981,9,6,9095,0,NA,FALSE
"4633",1981-09-07,1981,9,7,9213,1,"American Labor Day",TRUE
"4634",1981-09-08,1981,9,8,11071,2,NA,FALSE
"4635",1981-09-09,1981,9,9,11356,3,NA,FALSE
"4636",1981-09-10,1981,9,10,11245,4,NA,FALSE
"4637",1981-09-11,1981,9,11,11471,5,NA,FALSE
"4638",1981-09-12,1981,9,12,9561,6,NA,FALSE
"4639",1981-09-13,1981,9,13,9396,0,NA,FALSE
"4640",1981-09-14,1981,9,14,11377,1,"Grandparents Day",FALSE
"4641",1981-09-15,1981,9,15,11422,2,NA,FALSE
"4642",1981-09-16,1981,9,16,11365,3,NA,FALSE
"4643",1981-09-17,1981,9,17,11071,4,NA,FALSE
"4644",1981-09-18,1981,9,18,11148,5,NA,FALSE
"4645",1981-09-19,1981,9,19,9609,6,NA,FALSE
"4646",1981-09-20,1981,9,20,9532,0,NA,FALSE
"4647",1981-09-21,1981,9,21,11262,1,NA,FALSE
"4648",1981-09-22,1981,9,22,11488,2,NA,FALSE
"4649",1981-09-23,1981,9,23,11281,3,"Autumnal Equinox",FALSE
"4650",1981-09-24,1981,9,24,11201,4,NA,FALSE
"4651",1981-09-25,1981,9,25,11460,5,NA,FALSE
"4652",1981-09-26,1981,9,26,9703,6,NA,FALSE
"4653",1981-09-27,1981,9,27,9337,0,NA,FALSE
"4654",1981-09-28,1981,9,28,11341,1,NA,FALSE
"4655",1981-09-29,1981,9,29,11074,2,NA,FALSE
"4656",1981-09-30,1981,9,30,10992,3,NA,FALSE
"4657",1981-10-01,1981,10,1,10881,4,NA,FALSE
"4658",1981-10-02,1981,10,2,11018,5,NA,FALSE
"4659",1981-10-03,1981,10,3,9318,6,NA,FALSE
"4660",1981-10-04,1981,10,4,8905,0,NA,FALSE
"4661",1981-10-05,1981,10,5,10874,1,NA,FALSE
"4662",1981-10-06,1981,10,6,10899,2,NA,FALSE
"4663",1981-10-07,1981,10,7,10483,3,NA,FALSE
"4664",1981-10-08,1981,10,8,10405,4,NA,FALSE
"4665",1981-10-09,1981,10,9,10905,5,NA,FALSE
"4666",1981-10-10,1981,10,10,9313,6,NA,FALSE
"4667",1981-10-11,1981,10,11,8756,0,NA,FALSE
"4668",1981-10-12,1981,10,12,10372,1,"Columbus Day",FALSE
"4669",1981-10-13,1981,10,13,10616,2,NA,FALSE
"4670",1981-10-14,1981,10,14,10214,3,NA,FALSE
"4671",1981-10-15,1981,10,15,10456,4,NA,FALSE
"4672",1981-10-16,1981,10,16,10716,5,NA,FALSE
"4673",1981-10-17,1981,10,17,8537,6,NA,FALSE
"4674",1981-10-18,1981,10,18,8540,0,NA,FALSE
"4675",1981-10-19,1981,10,19,10023,1,NA,FALSE
"4676",1981-10-20,1981,10,20,10277,2,NA,FALSE
"4677",1981-10-21,1981,10,21,10460,3,NA,FALSE
"4678",1981-10-22,1981,10,22,10267,4,NA,FALSE
"4679",1981-10-23,1981,10,23,10316,5,"Creationism Day",FALSE
"4680",1981-10-24,1981,10,24,8687,6,NA,FALSE
"4681",1981-10-25,1981,10,25,8733,0,"Daylight Saving Time End",FALSE
"4682",1981-10-26,1981,10,26,10044,1,NA,FALSE
"4683",1981-10-27,1981,10,27,10452,2,NA,FALSE
"4684",1981-10-28,1981,10,28,10153,3,NA,FALSE
"4685",1981-10-29,1981,10,29,10111,4,NA,FALSE
"4686",1981-10-30,1981,10,30,10302,5,NA,FALSE
"4687",1981-10-31,1981,10,31,8643,6,"Halloween",TRUE
"4688",1981-11-01,1981,11,1,8358,0,NA,FALSE
"4689",1981-11-02,1981,11,2,10303,1,NA,FALSE
"4690",1981-11-03,1981,11,3,10397,2,NA,FALSE
"4691",1981-11-04,1981,11,4,10350,3,NA,FALSE
"4692",1981-11-05,1981,11,5,10315,4,NA,FALSE
"4693",1981-11-06,1981,11,6,10678,5,NA,FALSE
"4694",1981-11-07,1981,11,7,8797,6,NA,FALSE
"4695",1981-11-08,1981,11,8,8471,0,NA,FALSE
"4696",1981-11-09,1981,11,9,10155,1,NA,FALSE
"4697",1981-11-10,1981,11,10,10356,2,NA,FALSE
"4698",1981-11-11,1981,11,11,10050,3,"Veterans Day",TRUE
"4699",1981-11-12,1981,11,12,10256,4,NA,FALSE
"4700",1981-11-13,1981,11,13,9919,5,NA,FALSE
"4701",1981-11-14,1981,11,14,8796,6,NA,FALSE
"4702",1981-11-15,1981,11,15,8499,0,NA,FALSE
"4703",1981-11-16,1981,11,16,10453,1,NA,FALSE
"4704",1981-11-17,1981,11,17,10765,2,NA,FALSE
"4705",1981-11-18,1981,11,18,10144,3,NA,FALSE
"4706",1981-11-19,1981,11,19,10224,4,NA,FALSE
"4707",1981-11-20,1981,11,20,10574,5,NA,FALSE
"4708",1981-11-21,1981,11,21,8746,6,NA,FALSE
"4709",1981-11-22,1981,11,22,8427,0,NA,FALSE
"4710",1981-11-23,1981,11,23,10335,1,NA,FALSE
"4711",1981-11-24,1981,11,24,10528,2,NA,FALSE
"4712",1981-11-25,1981,11,25,10452,3,NA,FALSE
"4713",1981-11-26,1981,11,26,8154,4,"American Thanksgiving",TRUE
"4714",1981-11-27,1981,11,27,9650,5,"Black Friday",TRUE
"4715",1981-11-28,1981,11,28,8487,6,NA,FALSE
"4716",1981-11-29,1981,11,29,8528,0,NA,FALSE
"4717",1981-11-30,1981,11,30,10217,1,"St. Andrews Day",FALSE
"4718",1981-12-01,1981,12,1,10880,2,NA,FALSE
"4719",1981-12-02,1981,12,2,10456,3,NA,FALSE
"4720",1981-12-03,1981,12,3,10113,4,NA,FALSE
"4721",1981-12-04,1981,12,4,9920,5,NA,FALSE
"4722",1981-12-05,1981,12,5,8560,6,NA,FALSE
"4723",1981-12-06,1981,12,6,8316,0,NA,FALSE
"4724",1981-12-07,1981,12,7,10090,1,NA,FALSE
"4725",1981-12-08,1981,12,8,10621,2,NA,FALSE
"4726",1981-12-09,1981,12,9,10112,3,NA,FALSE
"4727",1981-12-10,1981,12,10,9935,4,"Human Rights Day",FALSE
"4728",1981-12-11,1981,12,11,10164,5,NA,FALSE
"4729",1981-12-12,1981,12,12,8635,6,NA,FALSE
"4730",1981-12-13,1981,12,13,8284,0,NA,FALSE
"4731",1981-12-14,1981,12,14,10365,1,NA,FALSE
"4732",1981-12-15,1981,12,15,10799,2,NA,FALSE
"4733",1981-12-16,1981,12,16,10333,3,NA,FALSE
"4734",1981-12-17,1981,12,17,10672,4,NA,FALSE
"4735",1981-12-18,1981,12,18,10853,5,NA,FALSE
"4736",1981-12-19,1981,12,19,8664,6,NA,FALSE
"4737",1981-12-20,1981,12,20,8173,0,NA,FALSE
"4738",1981-12-21,1981,12,21,10562,1,"Winter Solstice",FALSE
"4739",1981-12-22,1981,12,22,10567,2,NA,FALSE
"4740",1981-12-23,1981,12,23,9841,3,NA,FALSE
"4741",1981-12-24,1981,12,24,8741,4,"Christmas Eve",TRUE
"4742",1981-12-25,1981,12,25,8023,5,"Christmas in the USA",TRUE
"4743",1981-12-26,1981,12,26,8352,6,"Boxing Day in UK and Canada",FALSE
"4744",1981-12-27,1981,12,27,8653,0,NA,FALSE
"4745",1981-12-28,1981,12,28,11045,1,NA,FALSE
"4746",1981-12-29,1981,12,29,11279,2,NA,FALSE
"4747",1981-12-30,1981,12,30,11036,3,NA,FALSE
"4748",1981-12-31,1981,12,31,10394,4,"New Year’s Eve",TRUE
"4749",1982-01-01,1982,1,1,8560,5,"New Year’s Day",TRUE
"4750",1982-01-02,1982,1,2,8308,6,NA,FALSE
"4751",1982-01-03,1982,1,3,8606,0,NA,FALSE
"4752",1982-01-04,1982,1,4,9958,1,NA,FALSE
"4753",1982-01-05,1982,1,5,10253,2,NA,FALSE
"4754",1982-01-06,1982,1,6,10182,3,NA,FALSE
"4755",1982-01-07,1982,1,7,9949,4,NA,FALSE
"4756",1982-01-08,1982,1,8,10087,5,NA,FALSE
"4757",1982-01-09,1982,1,9,8484,6,NA,FALSE
"4758",1982-01-10,1982,1,10,8387,0,NA,FALSE
"4759",1982-01-11,1982,1,11,10226,1,NA,FALSE
"4760",1982-01-12,1982,1,12,10452,2,NA,FALSE
"4761",1982-01-13,1982,1,13,10182,3,NA,FALSE
"4762",1982-01-14,1982,1,14,10100,4,NA,FALSE
"4763",1982-01-15,1982,1,15,9969,5,NA,FALSE
"4764",1982-01-16,1982,1,16,8705,6,NA,FALSE
"4765",1982-01-17,1982,1,17,8522,0,NA,FALSE
"4766",1982-01-18,1982,1,18,10253,1,NA,FALSE
"4767",1982-01-19,1982,1,19,10708,2,NA,FALSE
"4768",1982-01-20,1982,1,20,10334,3,NA,FALSE
"4769",1982-01-21,1982,1,21,10176,4,NA,FALSE
"4770",1982-01-22,1982,1,22,10425,5,NA,FALSE
"4771",1982-01-23,1982,1,23,8706,6,NA,FALSE
"4772",1982-01-24,1982,1,24,8532,0,NA,FALSE
"4773",1982-01-25,1982,1,25,10232,1,"Robbie Burns Day aka Burns Nicht",FALSE
"4774",1982-01-26,1982,1,26,10457,2,"Australia Day",FALSE
"4775",1982-01-27,1982,1,27,10156,3,NA,FALSE
"4776",1982-01-28,1982,1,28,10113,4,NA,FALSE
"4777",1982-01-29,1982,1,29,10207,5,NA,FALSE
"4778",1982-01-30,1982,1,30,8726,6,NA,FALSE
"4779",1982-01-31,1982,1,31,8380,0,NA,FALSE
"4780",1982-02-01,1982,2,1,10222,1,NA,FALSE
"4781",1982-02-02,1982,2,2,10426,2,"Groundhog Day",FALSE
"4782",1982-02-03,1982,2,3,10169,3,NA,FALSE
"4783",1982-02-04,1982,2,4,10070,4,NA,FALSE
"4784",1982-02-05,1982,2,5,10242,5,NA,FALSE
"4785",1982-02-06,1982,2,6,8804,6,NA,FALSE
"4786",1982-02-07,1982,2,7,8514,0,NA,FALSE
"4787",1982-02-08,1982,2,8,10362,1,NA,FALSE
"4788",1982-02-09,1982,2,9,10551,2,NA,FALSE
"4789",1982-02-10,1982,2,10,10424,3,NA,FALSE
"4790",1982-02-11,1982,2,11,10402,4,NA,FALSE
"4791",1982-02-12,1982,2,12,10474,5,NA,FALSE
"4792",1982-02-13,1982,2,13,8963,6,NA,FALSE
"4793",1982-02-14,1982,2,14,8680,0,"Valentine’s Day",TRUE
"4794",1982-02-15,1982,2,15,10206,1,"Alberta Family Day",FALSE
"4795",1982-02-16,1982,2,16,10737,2,NA,FALSE
"4796",1982-02-17,1982,2,17,10532,3,NA,FALSE
"4797",1982-02-18,1982,2,18,10366,4,NA,FALSE
"4798",1982-02-19,1982,2,19,10375,5,NA,FALSE
"4799",1982-02-20,1982,2,20,8923,6,NA,FALSE
"4800",1982-02-21,1982,2,21,8709,0,NA,FALSE
"4801",1982-02-22,1982,2,22,10577,1,NA,FALSE
"4802",1982-02-23,1982,2,23,10474,2,"Mardi Gras",FALSE
"4803",1982-02-24,1982,2,24,10462,3,"Ash Wednesday",TRUE
"4804",1982-02-25,1982,2,25,10367,4,NA,FALSE
"4805",1982-02-26,1982,2,26,10047,5,NA,FALSE
"4806",1982-02-27,1982,2,27,8852,6,NA,FALSE
"4807",1982-02-28,1982,2,28,8384,0,NA,FALSE
"4808",1982-03-01,1982,3,1,10257,1,NA,FALSE
"4809",1982-03-02,1982,3,2,10679,2,NA,FALSE
"4810",1982-03-03,1982,3,3,10506,3,NA,FALSE
"4811",1982-03-04,1982,3,4,10205,4,NA,FALSE
"4812",1982-03-05,1982,3,5,10476,5,NA,FALSE
"4813",1982-03-06,1982,3,6,8768,6,NA,FALSE
"4814",1982-03-07,1982,3,7,8399,0,NA,FALSE
"4815",1982-03-08,1982,3,8,10293,1,"Commonwealth Day",FALSE
"4816",1982-03-09,1982,3,9,10417,2,NA,FALSE
"4817",1982-03-10,1982,3,10,10424,3,NA,FALSE
"4818",1982-03-11,1982,3,11,10233,4,NA,FALSE
"4819",1982-03-12,1982,3,12,10369,5,NA,FALSE
"4820",1982-03-13,1982,3,13,8966,6,NA,FALSE
"4821",1982-03-14,1982,3,14,8402,0,NA,FALSE
"4822",1982-03-15,1982,3,15,10098,1,NA,FALSE
"4823",1982-03-16,1982,3,16,10547,2,NA,FALSE
"4824",1982-03-17,1982,3,17,10583,3,"St. Patrick’s day",TRUE
"4825",1982-03-18,1982,3,18,10447,4,NA,FALSE
"4826",1982-03-19,1982,3,19,10259,5,NA,FALSE
"4827",1982-03-20,1982,3,20,8705,6,"Vernal Equinox",FALSE
"4828",1982-03-21,1982,3,21,8313,0,NA,FALSE
"4829",1982-03-22,1982,3,22,10056,1,NA,FALSE
"4830",1982-03-23,1982,3,23,10338,2,NA,FALSE
"4831",1982-03-24,1982,3,24,10210,3,NA,FALSE
"4832",1982-03-25,1982,3,25,10238,4,NA,FALSE
"4833",1982-03-26,1982,3,26,10280,5,NA,FALSE
"4834",1982-03-27,1982,3,27,8568,6,NA,FALSE
"4835",1982-03-28,1982,3,28,8214,0,NA,FALSE
"4836",1982-03-29,1982,3,29,10216,1,NA,FALSE
"4837",1982-03-30,1982,3,30,10481,2,NA,FALSE
"4838",1982-03-31,1982,3,31,10271,3,NA,FALSE
"4839",1982-04-01,1982,4,1,10118,4,"April Fools’ Day",TRUE
"4840",1982-04-02,1982,4,2,10528,5,NA,FALSE
"4841",1982-04-03,1982,4,3,8955,6,NA,FALSE
"4842",1982-04-04,1982,4,4,8432,0,"Palm Sunday",TRUE
"4843",1982-04-05,1982,4,5,10128,1,NA,FALSE
"4844",1982-04-06,1982,4,6,10620,2,NA,FALSE
"4845",1982-04-07,1982,4,7,9974,3,NA,FALSE
"4846",1982-04-08,1982,4,8,10158,4,NA,FALSE
"4847",1982-04-09,1982,4,9,10099,5,"Good Friday",TRUE
"4848",1982-04-10,1982,4,10,8385,6,NA,FALSE
"4849",1982-04-11,1982,4,11,7914,0,"Easter Sunday",TRUE
"4850",1982-04-12,1982,4,12,9991,1,"Easter Monday",TRUE
"4851",1982-04-13,1982,4,13,10350,2,NA,FALSE
"4852",1982-04-14,1982,4,14,10233,3,NA,FALSE
"4853",1982-04-15,1982,4,15,10295,4,NA,FALSE
"4854",1982-04-16,1982,4,16,10275,5,NA,FALSE
"4855",1982-04-17,1982,4,17,8852,6,NA,FALSE
"4856",1982-04-18,1982,4,18,8195,0,NA,FALSE
"4857",1982-04-19,1982,4,19,10172,1,NA,FALSE
"4858",1982-04-20,1982,4,20,10603,2,NA,FALSE
"4859",1982-04-21,1982,4,21,10030,3,NA,FALSE
"4860",1982-04-22,1982,4,22,9958,4,"Earth Day",FALSE
"4861",1982-04-23,1982,4,23,10011,5,NA,FALSE
"4862",1982-04-24,1982,4,24,8494,6,NA,FALSE
"4863",1982-04-25,1982,4,25,7855,0,"ANZAC Day",FALSE
"4864",1982-04-26,1982,4,26,10369,1,NA,FALSE
"4865",1982-04-27,1982,4,27,10270,2,NA,FALSE
"4866",1982-04-28,1982,4,28,10262,3,NA,FALSE
"4867",1982-04-29,1982,4,29,9911,4,NA,FALSE
"4868",1982-04-30,1982,4,30,10396,5,NA,FALSE
"4869",1982-05-01,1982,5,1,8720,6,NA,FALSE
"4870",1982-05-02,1982,5,2,8407,0,NA,FALSE
"4871",1982-05-03,1982,5,3,10442,1,NA,FALSE
"4872",1982-05-04,1982,5,4,10632,2,NA,FALSE
"4873",1982-05-05,1982,5,5,10409,3,"Cinco de Mayo",TRUE
"4874",1982-05-06,1982,5,6,10372,4,NA,FALSE
"4875",1982-05-07,1982,5,7,10494,5,NA,FALSE
"4876",1982-05-08,1982,5,8,8755,6,NA,FALSE
"4877",1982-05-09,1982,5,9,8592,0,"Mother’s Day",TRUE
"4878",1982-05-10,1982,5,10,10616,1,NA,FALSE
"4879",1982-05-11,1982,5,11,10703,2,NA,FALSE
"4880",1982-05-12,1982,5,12,10428,3,NA,FALSE
"4881",1982-05-13,1982,5,13,10131,4,NA,FALSE
"4882",1982-05-14,1982,5,14,10497,5,NA,FALSE
"4883",1982-05-15,1982,5,15,8867,6,"Armed Forces Day",FALSE
"4884",1982-05-16,1982,5,16,8419,0,NA,FALSE
"4885",1982-05-17,1982,5,17,10571,1,NA,FALSE
"4886",1982-05-18,1982,5,18,10800,2,NA,FALSE
"4887",1982-05-19,1982,5,19,10517,3,NA,FALSE
"4888",1982-05-20,1982,5,20,10400,4,NA,FALSE
"4889",1982-05-21,1982,5,21,10545,5,NA,FALSE
"4890",1982-05-22,1982,5,22,8605,6,NA,FALSE
"4891",1982-05-23,1982,5,23,8460,0,NA,FALSE
"4892",1982-05-24,1982,5,24,10406,1,"Victoria Day",FALSE
"4893",1982-05-25,1982,5,25,10932,2,NA,FALSE
"4894",1982-05-26,1982,5,26,10854,3,NA,FALSE
"4895",1982-05-27,1982,5,27,10708,4,NA,FALSE
"4896",1982-05-28,1982,5,28,10683,5,NA,FALSE
"4897",1982-05-29,1982,5,29,8965,6,NA,FALSE
"4898",1982-05-30,1982,5,30,8719,0,NA,FALSE
"4899",1982-05-31,1982,5,31,8997,1,"Memorial Day",TRUE
"4900",1982-06-01,1982,6,1,10498,2,NA,FALSE
"4901",1982-06-02,1982,6,2,10712,3,NA,FALSE
"4902",1982-06-03,1982,6,3,10635,4,NA,FALSE
"4903",1982-06-04,1982,6,4,10591,5,NA,FALSE
"4904",1982-06-05,1982,6,5,8920,6,NA,FALSE
"4905",1982-06-06,1982,6,6,8765,0,NA,FALSE
"4906",1982-06-07,1982,6,7,10383,1,NA,FALSE
"4907",1982-06-08,1982,6,8,10636,2,NA,FALSE
"4908",1982-06-09,1982,6,9,10353,3,NA,FALSE
"4909",1982-06-10,1982,6,10,10703,4,NA,FALSE
"4910",1982-06-11,1982,6,11,10629,5,NA,FALSE
"4911",1982-06-12,1982,6,12,9125,6,NA,FALSE
"4912",1982-06-13,1982,6,13,8508,0,NA,FALSE
"4913",1982-06-14,1982,6,14,10482,1,"Australian Queen’s Birthday",FALSE
"4914",1982-06-15,1982,6,15,10943,2,NA,FALSE
"4915",1982-06-16,1982,6,16,10953,3,NA,FALSE
"4916",1982-06-17,1982,6,17,10731,4,NA,FALSE
"4917",1982-06-18,1982,6,18,10880,5,NA,FALSE
"4918",1982-06-19,1982,6,19,8948,6,NA,FALSE
"4919",1982-06-20,1982,6,20,8798,0,"Father’s Day",TRUE
"4920",1982-06-21,1982,6,21,10786,1,"Summer Solstice",FALSE
"4921",1982-06-22,1982,6,22,11050,2,NA,FALSE
"4922",1982-06-23,1982,6,23,10758,3,NA,FALSE
"4923",1982-06-24,1982,6,24,10839,4,"St. Jean-Baptiste Day",FALSE
"4924",1982-06-25,1982,6,25,11016,5,NA,FALSE
"4925",1982-06-26,1982,6,26,9216,6,NA,FALSE
"4926",1982-06-27,1982,6,27,8982,0,NA,FALSE
"4927",1982-06-28,1982,6,28,10978,1,NA,FALSE
"4928",1982-06-29,1982,6,29,11456,2,NA,FALSE
"4929",1982-06-30,1982,6,30,10962,3,NA,FALSE
"4930",1982-07-01,1982,7,1,10924,4,"Canada Day",FALSE
"4931",1982-07-02,1982,7,2,10893,5,NA,FALSE
"4932",1982-07-03,1982,7,3,9293,6,NA,FALSE
"4933",1982-07-04,1982,7,4,9036,0,"Independence Day",TRUE
"4934",1982-07-05,1982,7,5,8978,1,NA,FALSE
"4935",1982-07-06,1982,7,6,11171,2,NA,FALSE
"4936",1982-07-07,1982,7,7,11742,3,NA,FALSE
"4937",1982-07-08,1982,7,8,11654,4,NA,FALSE
"4938",1982-07-09,1982,7,9,11312,5,NA,FALSE
"4939",1982-07-10,1982,7,10,9591,6,NA,FALSE
"4940",1982-07-11,1982,7,11,9165,0,NA,FALSE
"4941",1982-07-12,1982,7,12,10996,1,NA,FALSE
"4942",1982-07-13,1982,7,13,11136,2,NA,FALSE
"4943",1982-07-14,1982,7,14,11095,3,NA,FALSE
